state,yr,hcci_hl_cat,spend_pm,oop_pm,adj_price,adj_util_1k,price,util_1k,case_mix_index,spend_annual,oop_annual,util_annual,adj_util_annual,price_annual,adj_price_annual,case_mix_annual,spend_cmltv,oop_cmltv,util_cmltv,adj_util_cmltv,price_cmltv,adj_price_cmltv,case_mix_cmltv
OR,2017,PH,1826.468383789063,411.1258239746094,135.83807,13445.925,137.1694,13315.422,1.0098009,.03463193,.035394222,.0169812478125095,.0194403026252985,.0173560436815023,.0149021232500672,.0024179946631193,.13553645,.19353913,.0341441445052624,.0442796722054482,.0980447828769684,.0873874574899673,.009800910949707
PA,2013,PH,1362.34423828125,276.744384765625,96.862579,14064.712,96.862579,14064.712,1,,,,,,,,0,0,0,0,0,0,0
PA,2014,PH,1393.834838867188,294.9607543945313,100.66063,13846.872,100.89686,13814.453,1.0023468,.023115009,.065823808,-.0177933815866709,-.0154883973300457,.0416495092213154,.0392107032239437,.0023467540740967,.023115009,.065823808,-.0177933815866709,-.0154883973300457,.0416495092213154,.0392107032239437,.0023467540740967
PA,2015,PH,1447.227294921875,304.9771728515625,101.93748,14197.204,101.99757,14188.842,1.0005894,.038306158,.03395848,.0271012298762798,.0253004450351,.0109092397615314,.0126847550272942,-.0017532688798383,.062306613,.10201757,.0088256252929568,.0094201853498816,.0530131123960018,.0523928366601467,.0005893707275391
PA,2016,PH,1553.349243164063,322.1752319335938,106.74912,14551.401,108.63935,14298.22,1.0177072,.073327772,.056391299,.007708728313446,.0249483808875084,.0651170909404755,.0472018495202065,.0171077754348516,.14020319,.16416177,.0166023876518011,.0346035845577717,.1215822622179985,.1020677238702774,.0177072286605835
PA,2017,PH,1624.632202148438,317.2285461425781,109.74508,14803.689,111.16187,14615.013,1.0129098,.045889847,-.015354022,.0221561118960381,.0173377171158791,.023219158872962,.0280653964728117,-.0047139870002866,.19252694,.1462872,.039126344025135,.0525412485003471,.1476244628429413,.1329976916313171,.0129097700119019
RI,2013,PH,1661.539184570313,265.1658935546875,90.785057,18301.902,90.785057,18301.902,1,,,,,,,,0,0,0,0,0,0,0
RI,2014,PH,1701.151489257813,281.983154296875,95.183647,17872.309,94.498291,18001.93,.99279964,.023840729,.063421659,-.0163902454078197,-.0234726276248693,.0409013777971268,.0484505966305733,-.0072003602981567,.023840729,.063421659,-.0163902454078197,-.0234726276248693,.0409013777971268,.0484505966305733,-.0072003602981567
RI,2015,PH,1721.051513671875,289.3955688476563,96.716026,17794.896,97.834404,17591.477,1.0115635,.011697973,.026286729,-.0228005070239306,-.0043313996866345,.035303421318531,.0160991847515106,.0188999865204096,.03581759,.091375537,-.0388170443475246,-.0277023576200008,.0776487588882446,.065329797565937,.0115635395050049
RI,2016,PH,1843.311889648438,317.7724609375,98.995392,18620.178,106.165,17362.707,1.0724237,.071038187,.098055728,-.0130045665428042,.0463774129748344,.0851499736309052,.0235676094889641,.0601644441485405,.10940019,.19839115,-.0513168126344681,.0173902902752161,.1694105267524719,.0904370695352554,.0724236965179443
RI,2017,PH,1921.318359375,331.2732543945313,104.12611,18451.84,111.37669,17250.631,1.0696328,.04231865,.042485725,-.0064549939706922,-.0090406164526939,.0490904971957207,.0518278107047081,-.002602448919788,.15634851,.24930567,-.0574405565857887,.0081924544647336,.2268174737691879,.1469520330429077,.0696327686309814
SC,2013,PH,1655.053344726563,382.5317077636719,97.386566,16994.678,97.386566,16994.678,1,,,,,,,,0,0,0,0,0,0,0
SC,2014,PH,1643.470947265625,393.9619140625,99.193924,16568.262,100.19187,16403.236,1.0100605,-.0069982018,.029880416,-.0348015651106834,-.0250911507755518,.0288058780133724,.0185585953295231,.0100605487823486,-.0069982018,.029880416,-.0348015651106834,-.0250911507755518,.0288058780133724,.0185585953295231,.0100605487823486
SC,2015,PH,1681.399291992188,410.8955993652344,101.29778,16598.58,104.70404,16058.591,1.0336262,.023078196,.042983051,-.0210108235478401,.0018299059011042,.0450352802872658,.021209554746747,.0233309287577868,.015918488,.07414782,-.0550811812281609,-.0233071595430374,.0751384347677231,.040161769837141,.0336261987686157
SC,2016,PH,1719.947021484375,435.2617492675781,104.16682,16511.467,110.42257,15576.046,1.0600551,.022925982,.059300099,-.0300490204244852,-.0052482369355857,.0546161234378815,.0283227693289518,.0255691446363926,.039209418,.13784489,-.0834750682115555,-.0284330751746893,.133858323097229,.0696220323443413,.060055136680603
SC,2017,PH,1752.598266601563,448.6935424804688,105.56654,16601.836,111.93929,15656.686,1.0603672,.018983867,.030859116,.0051771579310298,.0054731140844524,.0137356305494905,.0134372850880027,.0002944091393147,.058937632,.17295778,-.0787300691008568,-.0231155771762133,.149432584643364,.0839948505163193,.060367226600647
SD,2013,PH,1814.204833984375,423.7158508300781,128.64542,14102.366,128.64542,14102.366,1,,,,,,,,0,0,0,0,0,0,0
SD,2014,PH,1841.556762695313,443.7105407714844,132.48524,13900.089,130.28026,14135.348,.98335671,.015076539,.047188912,.002338717225939,-.0143435038626194,.0127081237733364,.0298481564968824,-.0166432857513428,.015076539,.047188912,.002338717225939,-.0143435038626194,.0127081237733364,.0298481564968824,-.0166432857513428
SD,2015,PH,1964.935546875,460.1365661621094,133.53217,14715.074,133.26346,14744.745,.99798769,.066997007,.037019689,.0431115999817848,.0586316660046577,.0228983275592327,.0079021686688066,.0148786017671227,.083083622,.085955516,.0455511435866356,.0434471778571606,.0358974486589432,.0379861891269684,-.002012312412262
SD,2016,PH,1998.096801757813,459.0306701660156,132.20303,15113.851,134.0192,14909.035,1.0137377,.016876509,-.0024034083,.0111422771587968,.0270998533815145,.005671001970768,-.0099536469206214,.0157817490398884,.1013623,.083345525,.0572009645402431,.0717244446277618,.0417720228433609,.0276544410735369,.013737678527832
SD,2017,PH,2153.256591796875,500.25732421875,142.77412,15081.561,142.47836,15112.868,.99792844,.077653788,.08981242,.0136717772111297,-.0021364535205066,.063119076192379,.0799610316753387,-.0155949993059039,.18688725,.18064341,.0716547816991806,.069434754550457,.1075277104973793,.1098267510533333,-.0020715594291687
TN,2013,PH,1592.913452148438,372.8045959472656,84.593651,18830.176,84.593651,18830.176,1,,,,,,,,0,0,0,0,0,0,0
TN,2014,PH,1637.684448242188,389.9173889160156,88.2099,18565.768,87.999825,18610.088,.9976185,.028106358,.045902848,-.0116880424320698,-.0140417274087667,.0402651205658913,.0427484698593616,-.0023815035820007,.028106358,.045902848,-.0116880424320698,-.0140417274087667,.0402651205658913,.0427484698593616,-.0023815035820007
TN,2015,PH,1704.480224609375,406.0138854980469,91.010918,18728.307,92.266884,18473.371,1.0138001,.040786721,.041281812,-.0073463809676468,.0087547721341252,.0484894067049026,.0317540057003498,.0162202771753073,.070039444,.089079611,-.0189485587179661,-.0054098879918456,.0907069593667984,.0758599117398262,.0138001441955566
TN,2016,PH,1758.078002929688,421.17041015625,93.021584,18899.678,96.87851,18147.244,1.0414627,.031445235,.037330065,-.0176538955420256,.0091503784060478,.0499813742935658,.0220925789326429,.0272859651595354,.10368709,.12973502,-.0362679362297058,.0036909880582243,.1452219933271408,.0996284335851669,.0414626598358154
TN,2017,PH,1810.533569335938,449.8684692382813,95.109291,19036.348,99.315857,18230.055,1.0442288,.029836882,.06813883,.0045632575638592,.0072313360869884,.025158803910017,.0224432591348886,.0026560071855783,.13661766,.20671386,-.0318701788783073,.010949014686048,.1740344166755676,.1243076771497726,.0442287921905518
TX,2013,PH,1803.218017578125,380.1571960449219,97.206161,18550.449,97.206161,18550.449,1,,,,,,,,0,0,0,0,0,0,0
TX,2014,PH,1808.345336914063,393.1039428710938,100.66388,17964.193,99.805489,18118.697,.99147272,.0028434272,.034056298,-.0232744738459587,-.0316033251583576,.0267403535544872,.0355709753930569,-.0085272789001465,.0028434272,.034056298,-.0232744738459587,-.0316033251583576,.0267403535544872,.0355709753930569,-.0085272789001465
TX,2015,PH,1901.270751953125,417.8638305664063,103.61155,18349.988,104.26248,18235.426,1.0062824,.051386986,.062985599,.0064424341544509,.0214757714420557,.0446567945182323,.0292822998017073,.0149371009320021,.054376528,.099186957,-.0169819835573435,-.0108062578365207,.0725912824273109,.0658948719501495,.0062824487686157
TX,2016,PH,1965.578857421875,431.9553527832031,106.52921,18451.08,109.87507,17889.217,1.031408,.033823751,.033722762,-.0189855173230171,.0055090934038162,.0538313202559948,.0281595624983311,.0249686390161514,.090039492,.13625458,-.0356450900435448,-.0053566973656416,.1303302943706513,.0959100052714348,.0314079523086548
TX,2017,PH,1967.241821289063,442.9212036132813,107.66162,18272.451,111.09524,17707.705,1.0318927,.00084604282,.025386538,-.0101464316248894,-.0096812164410949,.0111050587147474,.0106300972402096,.0004699449636973,.090961717,.16510014,-.045429851859808,-.0149860549718142,.1428826749324799,.1075596362352371,.0318926572799683
UT,2013,PH,1182.393432617188,302.8541870117188,92.795723,12741.895,92.795723,12741.895,1,,,,,,,,0,0,0,0,0,0,0
UT,2014,PH,1205.072509765625,306.640869140625,94.842812,12705.997,95.102074,12671.358,1.0027336,.019180652,.012503318,-.0055357650853693,-.0028172780293971,.0248540621250868,.0220601614564657,.002733588218689,.019180652,.012503318,-.0055357650853693,-.0028172780293971,.0248540621250868,.0220601614564657,.002733588218689
UT,2015,PH,1236.81005859375,319.6688232421875,96.867989,12767.994,97.555199,12678.053,1.0070943,.026336631,.042486034,.0005283045466058,.0048793549649417,.0257946532219648,.0213529840111732,.0043487879447639,.046022438,.055520568,-.0050103850662708,.0020483303815126,.0512898191809654,.0438841953873634,.0070942640304565
UT,2016,PH,1298.626098632813,313.3927307128906,100.51672,12919.504,104.91998,12377.3,1.0438063,.049980219,-.019633109,-.0237223282456398,.0118663720786572,.0754935070872307,.0376670099794865,.036453440785408,.098302871,.034797419,-.0286138560622931,.0139390081167221,.1306553781032562,.0832041874527931,.0438063144683838
UT,2017,PH,1333.415771484375,324.3453369140625,103.70602,12857.65,110.07234,12113.995,1.0613881,.0267896,.034948502,-.0212731938809156,-.0047876075841486,.0491075105965137,.031729131937027,.0168439485132694,.12772596,.070962034,-.0492783412337303,.0090846661478281,.1861790418624878,.1175733208656311,.0613881349563599
VA,2013,PH,1532.763916015625,300.9535522460938,92.64164,16545.086,92.64164,16545.086,1,,,,,,,,0,0,0,0,0,0,0
VA,2014,PH,1596.291625976563,323.2618103027344,96.451309,16550.234,96.362038,16565.566,.99907446,.041446507,.074125253,.0012378580868244,.0003111762343906,.0401590242981911,.0411226488649845,-.0009255409240723,.041446507,.074125253,.0012378580868244,.0003111762343906,.0401590242981911,.0411226488649845,-.0009255409240723
VA,2015,PH,1651.751342773438,343.0449523925781,99.049576,16676.006,99.467484,16605.943,1.0042192,.034742847,.061198514,.0024374024942517,.0075993780046701,.0322268605232239,.026938633993268,.0051494813524187,.077629328,.13986012,.0036782778333873,.0079129189252853,.073680080473423,.0691690668463707,.0042191743850708
VA,2016,PH,1680.617065429688,364.285400390625,100.86719,16661.684,103.32374,16265.547,1.0243543,.017475829,.061917391,-.0204984731972218,-.0008588546770625,.0387689955532551,.0183505248278379,.0200505666434765,.096461788,.21043728,-.0168955940753222,.0070472680963576,.1153055876493454,.0887888818979263,.0243543386459351
VA,2017,PH,1751.616455078125,378.5115356445313,103.51265,16921.762,106.19546,16494.27,1.0259176,.042246025,.03905217,.0140617871657014,.015609354712069,.027793413028121,.0262271817773581,.0015261424705386,.14278294,.25770748,-.0030713896267116,.022766625508666,.146303728222847,.1173447445034981,.025917649269104
VT,2013,PH,1699.05810546875,347.3164978027344,156.61909,10848.346,156.61909,10848.346,1,,,,,,,,0,0,0,0,0,0,0
VT,2014,PH,1624.473999023438,369.4775695800781,149.133,10892.788,152.68784,10639.185,1.0238367,-.043897327,.063806564,-.0192804634571075,.0040966966189444,-.0251007657498121,-.0477981269359589,.0238367319107056,-.043897327,.063806564,-.0192804634571075,.0040966966189444,-.0251007657498121,-.0477981269359589,.0238367319107056
VT,2015,PH,1646.574584960938,375.0945129394531,149.32539,11026.757,152.53828,10794.501,1.0215161,.013604764,.015202394,.0145985251292586,.0122988484799862,-.0009794584475458,.0012901106383651,-.0022666184231639,-.030889774,.079978965,-.0049634044989944,.016445929184556,-.0260556396096945,-.0465696789324284,.0215160846710205
VT,2016,PH,1801.16259765625,388.328857421875,159.86224,11266.967,169.12192,10650.084,1.0579228,.09388461,.035282694,-.013378756120801,.0217842794954777,.1087178438901901,.070563018321991,.0356399230659008,.060094763,.11808354,-.0182757563889027,.0385884717106819,.0798294916749001,.0207072384655476,.0579228401184082
VT,2017,PH,1996.872436523438,409.5096740722656,171.76515,11625.598,182.39395,10948.129,1.0618799,.10865751,.054543503,.0279852189123631,.0318302921950817,.0784761309623718,.0744572803378105,.0037403798196465,.17528202,.17906773,.0091980108991265,.071647047996521,.1645703315734863,.096706323325634,.0618798732757568
WA,2013,PH,1625.454956054688,359.8391418457031,104.16975,15603.906,104.16975,15603.906,1,,,,,,,,0,0,0,0,0,0,0
WA,2014,PH,1624.740600585938,357.3712158203125,107.79671,15072.266,107.75005,15078.792,.99956721,-.00043948033,-.0068584145,-.0336527451872826,-.0340709947049618,.0343699306249619,.0348177924752235,-.0004327893257141,-.00043948033,-.0068584145,-.0336527451872826,-.0340709947049618,.0343699306249619,.0348177924752235,-.0004327893257141
WA,2015,PH,1682.923217773438,365.3549194335938,109.97823,15302.33,111.29961,15120.657,1.0120149,.035810404,.022340085,.0027764316182584,.0152640920132399,.0329424701631069,.020237410441041,.0124530447646976,.035355184,.015328454,-.0309697464108467,-.0193269662559032,.0684446319937706,.0557598248124123,.0120148658752441
WA,2016,PH,1714.41064453125,374.3021850585938,112.11364,15291.723,114.45786,14978.532,1.0209093,.018709961,.024489244,-.0093993926420808,-.000693189969752,.0283761005848646,.0194166284054518,.0087888464331627,.054726642,.040193081,-.0400780439376831,-.0200067590922117,.0987629219889641,.07625912129879,.020909309387207
WA,2017,PH,1757.866821289063,378.4106750488281,114.37344,15369.537,116.36838,15106.052,1.0174423,.025347589,.010976398,.0085134860128164,.0050886650569737,.0166919287294149,.0201562996953726,-.0033959567081183,.081461415,.051610652,-.031905759125948,-.0150199020281434,.1171033978462219,.0979525223374367,.0174423456192017
WI,2013,PH,2169.819091796875,434.2297973632813,155.63385,13941.82,155.63385,13941.82,1,,,,,,,,0,0,0,0,0,0,0
WI,2014,PH,2203.1494140625,454.6244201660156,160.18732,13753.582,160.46806,13729.52,1.0017526,.015360876,.04696735,-.0152276232838631,-.013501700013876,.0310614518821239,.0292575601488352,.0017526149749756,.015360876,.04696735,-.0152276232838631,-.013501700013876,.0310614518821239,.0292575601488352,.0017526149749756
WI,2015,PH,2265.291259765625,476.6993408203125,164.44714,13775.192,167.36693,13534.879,1.0177552,.028205914,.048556391,-.0141767980530858,.0015712525928393,.0429921373724937,.0265927836298943,.0159745384007692,.044000059,.097804308,-.0291885416954756,-.0119516626000404,.0753889828920364,.0566283836960793,.0177551507949829
WI,2016,PH,2366.265380859375,489.6423034667969,168.4752,14045.184,176.68312,13392.707,1.0487188,.044574454,.027151207,-.0105041116476059,.0195998139679432,.0556632839143276,.0244945622980595,.0304234866052866,.09053579,.12761101,-.0393860526382923,.0074139013886452,.1352486610412598,.0825100317597389,.0487188100814819
WI,2017,PH,2430.14306640625,506.6304321289063,174.53767,13923.316,183.80934,13220.999,1.0531213,.026995149,.034694977,-.012821008451283,-.0086767952889204,.040333341807127,.0359843410551548,.0041979970410466,.11997497,.16673346,-.0517020933330059,-.0013272231444716,.181037038564682,.1214634478092194,.0531213283538818
WV,2013,PH,1436.482666015625,291.9910583496094,98.662292,14559.591,98.662292,14559.591,1,,,,,,,,0,0,0,0,0,0,0
WV,2014,PH,1420.79248046875,300.3402404785156,99.696938,14251.113,98.752327,14387.432,.99052519,-.010922641,.028593965,-.0118244513869286,-.0211872402578592,.0009125521173701,.010486732237041,-.0094748139381409,-.010922641,.028593965,-.0118244513869286,-.0211872402578592,.0009125521173701,.010486732237041,-.0094748139381409
WV,2015,PH,1444.346069335938,320.0646057128906,100.80327,14328.365,100.30537,14399.489,.99506062,.016577782,.065673403,.0008380659855902,.0054207663051784,.015726612880826,.0110969394445419,.004578819964081,.0054740678,.096145228,-.0109962951391935,-.0158813241869211,.0166535153985024,.0217000432312489,-.0049393773078918
WV,2016,PH,1513.808837890625,344.3776245117188,104.56731,14476.885,108.13665,13999.036,1.0341344,.048092883,.075962849,-.0278102308511734,.0103654209524393,.0780744254589081,.0373404361307621,.039267722517252,.053830218,.17941155,-.0385007187724113,-.0056805205531418,.0960281491279602,.0598507672548294,.0341343879699707
WV,2017,PH,1625.402221679688,361.9653015136719,111.03741,14638.328,115.99759,14012.379,1.0446712,.073716961,.051070906,.0009531208779663,.01115180272609,.0726944953203201,.0618750564754009,.0101889949291945,.13151537,.23964515,-.0375842936336994,.0054079340770841,.1757033616304398,.125429093837738,.0446711778640747
WY,2013,PH,2105.04736328125,421.3854064941406,176.63905,11917.226,176.63905,11917.226,1,,,,,,,,0,0,0,0,0,0,0
WY,2014,PH,2318.19580078125,456.551513671875,188.04387,12327.953,190.05278,12197.644,1.0106832,.10125589,.083453551,.0235304739326239,.034465029835701,.0759386271238327,.0645656511187553,.0106831789016724,.10125589,.083453551,.0235304739326239,.034465029835701,.0759386271238327,.0645656511187553,.0106831789016724
WY,2015,PH,2415.313232421875,474.06103515625,196.58914,12286.096,198.88554,12144.236,1.0116812,.041893542,.038351689,-.0043784873560071,-.0033953262027353,.0464753210544586,.0454429760575294,.0009874708484858,.14739139,.12500583,.0190489590167999,.0309526845812798,.1259432137012482,.1129426807165146,.0116811990737915
WY,2016,PH,2276.5126953125,450.6432189941406,188.33412,12087.627,191.25525,11903.008,1.0155103,-.057466891,-.049398314,-.0198636222630739,-.0161539316177368,-.0383652560412884,-.0419912301003933,.0037849093787372,.081454381,.06943243,-.0011930438922718,.0142987444996834,.0827461183071136,.0662088468670845,.0155103206634521
WY,2017,PH,2269.931396484375,476.2059631347656,193.10094,11755.153,192.88956,11768.036,.9989053,-.0028909564,.056725018,-.0113392919301987,-.0275052860379219,.0085451658815145,.025310417637229,-.0163514036685228,.078327946,.130096,-.0125188073143363,-.013599831610918,.0919983610510826,.0931950360536575,-.0010946989059448
AK,2013,RX,643.451904296875,129.0944671630859,86.311974,7454.9551,86.311974,7454.9551,1,,,,,,,,0,0,0,0,0,0,0
AK,2014,RX,990.0447998046875,87.3126220703125,101.78005,9727.2969,101.78005,9727.2969,1,.53864616,-.32365325,.3048096001148224,.3048096001148224,.1792112737894058,.1792112737894058,0,.53864616,-.32365325,.3048096001148224,.3048096001148224,.1792112737894058,.1792112737894058,0
AK,2015,RX,1106.360473632813,82.13330078125,112.06109,9872.833,112.06109,9872.833,1,.11748526,-.059319273,.0149616217240691,.0149616217240691,.1010122895240784,.1010122895240784,0,.71941441,-.36377364,.324331670999527,.324331670999527,.2983261048793793,.2983261048793793,0
AK,2016,RX,1170.035400390625,84.27654266357422,116.89891,10008.951,116.89891,10008.951,1,.057553507,.026094677,.013787142932415,.013787142932415,.0431712903082371,.0431712903082371,0,.81837273,-.34717155,.3425904214382172,.3425904214382172,.3543765246868134,.3543765246868134,0
AK,2017,RX,1115.895751953125,87.28177642822266,112.83128,9889.9502,112.83128,9889.9502,1,-.046271805,.035659198,-.011889454908669,-.011889454908669,-.0347961075603962,-.0347961075603962,0,.73423338,-.32389221,.3266277313232422,.3266277313232422,.3072494864463806,.3072494864463806,0
AL,2013,RX,889.54833984375,225.8145294189453,76.942825,11561.16,76.942825,11561.16,1,,,,,,,,0,0,0,0,0,0,0
AL,2014,RX,910.0045776367188,198.1820373535156,80.527832,11300.498,80.527832,11300.498,1,.022996208,-.12236809,-.022546362131834,-.022546362131834,.0465931259095669,.0465931259095669,0,.022996208,-.12236809,-.022546362131834,-.022546362131834,.0465931259095669,.0465931259095669,0
AL,2015,RX,969.5119018554688,190.2323608398438,85.853699,11292.605,85.853699,11292.605,1,.065392338,-.040113002,-.0006984274368733,-.0006984274368733,.066136971116066,.066136971116066,0,.08989232,-.15757254,-.023229043930769,-.023229043930769,.1158116236329079,.1158116236329079,0
AL,2016,RX,1051.10546875,190.3002777099609,93.334244,11261.734,93.334244,11261.734,1,.084159426,.00035702059,-.0027337442152202,-.0027337442152202,.0871313065290451,.0871313065290451,0,.18161704,-.15727177,-.0258992854505777,-.0258992854505777,.2130337506532669,.2130337506532669,0
AL,2017,RX,1122.442016601563,188.0750579833984,96.49733,11631.846,96.49733,11631.846,1,.067868114,-.011693203,.0328645035624504,.0328645035624504,.0338898748159409,.0338898748159409,0,.26181117,-.16712597,.0061140530742705,.0061140530742705,.2541432976722717,.2541432976722717,0
AR,2013,RX,799.6646728515625,211.4065704345703,71.958061,11112.927,71.958061,11112.927,1,,,,,,,,0,0,0,0,0,0,0
AR,2014,RX,879.2890014648438,198.7595367431641,78.656906,11178.79,78.656906,11178.79,1,.099572144,-.059823275,.0059267268516123,.0059267268516123,.0930937379598618,.0930937379598618,0,.099572144,-.059823275,.0059267268516123,.0059267268516123,.0930937379598618,.0930937379598618,0
AR,2015,RX,934.2122192382813,194.1087951660156,84.37265,11072.453,84.37265,11072.453,1,.062463216,-.023398835,-.0095123816281557,-.0095123816281557,.0726667791604996,.0726667791604996,0,.16825496,-.081822313,-.0036420319229364,-.0036420319229364,.1725253462791443,.1725253462791443,0
AR,2016,RX,1052.505493164063,197.2544403076172,92.035324,11435.886,92.035324,11435.886,1,.12662356,.016205577,.032823134213686,.032823134213686,.0908194035291672,.0908194035291672,0,.31618357,-.066942714,.0290615595877171,.0290615595877171,.2790133953094482,.2790133953094482,0
AR,2017,RX,1107.201416015625,195.2928466796875,94.586845,11705.659,94.586845,11705.659,1,.051967353,-.0099444836,.0235900785773993,.0235900785773993,.0277232825756073,.0277232825756073,0,.38458213,-.076221488,.0533372014760971,.0533372014760971,.3144718408584595,.3144718408584595,0
AZ,2013,RX,730.797119140625,167.3897247314453,86.589951,8439.7451,86.589951,8439.7451,1,,,,,,,,0,0,0,0,0,0,0
AZ,2014,RX,786.4513549804688,157.6082000732422,92.199684,8529.8701,92.199684,8529.8701,1,.076155521,-.058435634,.0106786396354437,.0106786396354437,.0647850409150124,.0647850409150124,0,.076155521,-.058435634,.0106786396354437,.0106786396354437,.0647850409150124,.0647850409150124,0
AZ,2015,RX,851.4053955078125,148.7801208496094,99.327866,8571.667,99.327866,8571.667,1,.082591303,-.056012817,.0049000601284206,.0049000601284206,.0773124247789383,.0773124247789383,0,.1650366,-.11117531,.0156310256570578,.0156310256570578,.1471061557531357,.1471061557531357,0
AZ,2016,RX,892.49755859375,149.2080078125,104.40669,8548.2793,104.40669,8548.2793,1,.048263922,.0028759686,-.002728488529101,-.002728488529101,.0511319451034069,.0511319451034069,0,.22126584,-.10861907,.0128598883748055,.0128598883748055,.2057599276304245,.2057599276304245,0
AZ,2017,RX,914.7590942382813,145.7411804199219,106.4269,8595.1865,106.4269,8595.1865,1,.024942966,-.023234861,.0054873297922313,.0054873297922313,.0193494334816933,.0193494334816933,0,.25172782,-.12933019,.0184177849441767,.0184177849441767,.229090690612793,.229090690612793,0
CA,2013,RX,649.953125,113.210693359375,74.793449,8689.9736,74.793449,8689.9736,1,,,,,,,,0,0,0,0,0,0,0
CA,2014,RX,696.9549560546875,106.3729705810547,80.564026,8650.9453,80.564026,8650.9453,1,.072315723,-.060398206,-.0044911899603903,-.0044911899603903,.0771535038948059,.0771535038948059,0,.072315723,-.060398206,-.0044911899603903,-.0044911899603903,.0771535038948059,.0771535038948059,0
CA,2015,RX,773.27587890625,101.9059982299805,89.590294,8631.2461,89.590294,8631.2461,1,.10950625,-.041993491,-.0022771174553782,-.0022771174553782,.1120384410023689,.1120384410023689,0,.189741,-.099855363,-.006758080329746,-.006758080329746,.1978361010551453,.1978361010551453,0
CA,2016,RX,782.948486328125,96.75511932373047,92.895294,8428.29,92.895294,8428.29,1,.012508611,-.050545394,-.0235141087323427,-.0235141087323427,.036890160292387,.036890160292387,0,.204623,-.14535353,-.0301132779568434,-.0301132779568434,.2420244663953781,.2420244663953781,0
CA,2017,RX,788.0703735351563,95.84586334228516,91.781395,8586.3848,91.781395,8586.3848,1,.0065417932,-.0093974974,.0187576282769442,.0187576282769442,-.0119909113273025,-.0119909113273025,0,.2125034,-.15338507,-.0119205042719841,-.0119205042719841,.2271314561367035,.2271314561367035,0
CO,2013,RX,803.4095458984375,176.8936309814453,93.799789,8565.1533,93.799789,8565.1533,1,,,,,,,,0,0,0,0,0,0,0
CO,2014,RX,846.250732421875,163.2483062744141,99.336716,8519.0127,99.336716,8519.0127,1,.053324219,-.077138588,-.0053870170377195,-.0053870170377195,.0590291954576969,.0590291954576969,0,.053324219,-.077138588,-.0053870170377195,-.0053870170377195,.0590291954576969,.0590291954576969,0
CO,2015,RX,894.7488403320313,154.8667907714844,107.01534,8360.9395,107.01534,8360.9395,1,.057309385,-.05134213,-.0185553468763828,-.0185553468763828,.0772989839315414,.0772989839315414,0,.11368958,-.12452026,-.0238424073904753,-.0238424073904753,.1408910751342773,.1408910751342773,0
CO,2016,RX,922.880859375,152.9441223144531,112.94331,8171.187,112.94331,8171.187,1,.031441245,-.012414983,-.0226951092481613,-.0226951092481613,.0553935840725899,.0553935840725899,0,.14870536,-.13538933,-.0459964089095593,-.0459964089095593,.2040891200304031,.2040891200304031,0
CO,2017,RX,966.36669921875,147.1194610595703,113.67045,8501.4766,113.67045,8501.4766,1,.04711967,-.038083591,.0404212437570095,.0404212437570095,.0064381179399788,.0064381179399788,0,.20283198,-.1683168,-.0074343979358673,-.0074343979358673,.2118411958217621,.2118411958217621,0
CT,2013,RX,1020.085510253906,200.9710998535156,102.59351,9942.9824,102.59351,9942.9824,1,,,,,,,,0,0,0,0,0,0,0
CT,2014,RX,1103.342529296875,186.5138244628906,111.38597,9905.5791,111.38597,9905.5791,1,.081617683,-.071937084,-.0037617806810886,-.0037617806810886,.0857018828392029,.0857018828392029,0,.081617683,-.071937084,-.0037617806810886,-.0037617806810886,.0857018828392029,.0857018828392029,0
CT,2015,RX,1202.51953125,176.1800384521484,121.1577,9925.2422,121.1577,9925.2422,1,.089887775,-.055404935,.0019850516691804,.0019850516691804,.0877285376191139,.0877285376191139,0,.17884189,-.12335635,-.0017841964727268,-.0017841964727268,.1809489279985428,.1809489279985428,0
CT,2016,RX,1294.102416992188,174.1457366943359,127.48482,10151.031,127.48482,10151.031,1,.076159164,-.011546721,.0227489732205868,.0227489732205868,.0522221699357033,.0522221699357033,0,.2686215,-.13347872,.0209241881966591,.0209241881966591,.2426206469535828,.2426206469535828,0
CT,2017,RX,1325.51953125,169.8565063476563,129.37567,10245.509,129.37567,10245.509,1,.024277147,-.02463012,.0093071861192584,.0093071861192584,.0148319927975535,.0148319927975535,0,.29942003,-.15482123,.0304261185228825,.0304261185228825,.2610511779785156,.2610511779785156,0
DC,2013,RX,980.5203247070313,151.2452087402344,116.99355,8380.9775,116.99355,8380.9775,1,,,,,,,,0,0,0,0,0,0,0
DC,2014,RX,1094.30712890625,144.8778991699219,131.62337,8313.9277,131.62337,8313.9277,1,.11604737,-.042099249,-.0080002369359136,-.0080002369359136,.125048041343689,.125048041343689,0,.11604737,-.042099249,-.0080002369359136,-.0080002369359136,.125048041343689,.125048041343689,0
DC,2015,RX,1235.146240234375,138.5927886962891,150.25557,8220.3027,150.25557,8220.3027,1,.12870163,-.043382119,-.0112612238153815,-.0112612238153815,.1415569484233856,.1415569484233856,0,.25968447,-.083655015,-.0191713683307171,-.0191713683307171,.2843064069747925,.2843064069747925,0
